query,title,docid,link,rel
Face sheet mask,Microcurrent Facial Roller Massager V Shape Face Massager Body Slim Reduce Wrinkle Firm Body Tightening Improve Face,303,https://www.amazon.com/dp/B08S3DFHW6,1
Gloves for women,Legend Jam Reusable Silicone Body Scrubber Bath Exfoliating Shower Brush Soft Bristle Massager with Fill Soap Dispenser For Gentle Scrub Smoother Skin Scalp Body Wash Massage Hair Comb (Yellow),1329,https://www.amazon.com/dp/B08RDNDJW5,1
Hair repair oil,"Xenia Paris XP Argan Oil Infuser Formula Refill for Steam Flat Irons, 8 oz.",3640,https://www.amazon.com/dp/B075RFK4BW,3
Cardigan sweaters for women,Zexxxy Hollow Long Sleeve Open Front Fall Outwear Coat Midi V-Neck Button Loose Knit Sweater Coat with Pockets Black,266503,https://www.amazon.com/dp/B0B6TKS4Q5,4
Sunscreen spf 50,Rohto SKIN AQUA UV Super Moisture Gel 110g SPF50 / PA,3537,https://www.amazon.com/dp/B084C5TMT3,5
Womens skinny jeans,"Nine WEST Women's Wearable Leather Oxford Flat, Black, 5.5",18269,https://www.amazon.com/dp/B09P6L41Z7,2
Womens crop top,Headbands with Buttons for Mask Nurses Boho Headbands for Women Knotted Turban Head Wraps Bandana Elastic Hair Band 4 Pack Flower,8347,https://www.amazon.com/dp/B08Q7TBVMS,1
Eyelash curler,"Padcist Eyelash Curler, Beauty Eye Lashes Mini Eyelashes Curler, with Silicone Pressure Refill Replacement Pads Pad Fits All Eye Shapes ( Black)",5349,https://www.amazon.com/dp/B07K2YH7WH,4
Matte pink lipstick,Nicka K Lipstick With Vitamin E (306-Black),19871,https://www.amazon.com/dp/B004TBIXK0,3
Long-lasting waterproof mascara,Fooops Dual Phase Color Remover,12719,https://www.amazon.com/dp/B01LXP5MDT,2
Womens crop top,Watermark Beauty SHE Eau De Parfum 3.4oz Inspired by RL Women Perfume,19109,https://www.amazon.com/dp/B07TT85CGR,1
Long-lasting waterproof mascara,Mote Mascara Long Type Japanese Hottest Eyelasher,21829,https://www.amazon.com/dp/B004GH6YBM,3
Liquid eyeliner,"Beauticom 9 oz Blue Alcohol Labelled Push Down Liquid Pumping Dispenser Empty Bottle, Professional, Laboratory, Dentist, Salon, Nail Care, Hospital use",1206,https://www.amazon.com/dp/B00U8QF5JW,1
Eyebrow gel,Pre-Shaped Microblading & Permanent Makeup Practice Skin – No INK Needed 5pcs White Outline,10373,https://www.amazon.com/dp/B07KFMR9ZP,2
Wool scarf,DIY Trendy Antique Silver Embossed Brighton Style Heart Interchangeable Scarf Pendant Charm Necklace Accessory Scarf Decoration Medallion Pendant ONLY! Scarf NOT Included,155303,https://www.amazon.com/dp/B00ASDRL6K,2
Shampoo and conditioner set for curly hair,Cowboy Magic Rosewater Shampoo + Conditioner 16 Ounce Each,16160,https://www.amazon.com/dp/B075H6RN38,2
Lightweight travel backpack,Drawstring Makeup Bags Travel Cosmetics Bag Brush Organizer Toiletry Kit Storage Pouch (red),425634,https://www.amazon.com/dp/B0789LMML5,3
Bronzer powder,New Triple Vitamin Dip Power (2 oz) - V860 Cocoa Spice,16000,https://www.amazon.com/dp/B07BGVG21F,1
Cruelty-free makeup set,Amscan Black and White Makeup Kit,286836,https://www.amazon.com/dp/B00TIKSEE2,2
Sunscreen spf 50,Atomy Absolute BB (no 23),2880,https://www.amazon.com/dp/B07WJKQQ9M,1
Hydrating face serum,Snow Lotus Triple Goddess Vaginal Serum 1oz,18208,https://www.amazon.com/dp/B00BPPPJBE,3
Face sheet mask,"EMIT - Massage and Body Lotion Contains Jojoba, Aloe, Vitamin E - Vegan Gluten Free Cream Lotion - Sensitive Skin - Recover, Rejuvenate, Hydrate, Refreshen Dry Crack Skin (Olive, 80ml (2.7 fl oz)",91,https://www.amazon.com/dp/B08SPXF6XD,3
Deodorant for sensitive skin,(Pack of 3 Bottles) Fa Island Vibes Fiji Dream Watermelon - Ylang Ylang Scent Anti-perspirant Deodorant Roll on for Women 3x50ml / 3x1.7 Fl Oz,3587,https://www.amazon.com/dp/B07XB34H5N,2
Sundress,"Elogoog Lace Dress, Women's Sleeveless Spaghetti Strap V Neck Party Evening Backless Lace Gown Cocktail Dress",61763,https://www.amazon.com/dp/B07CYK3ZF8,3
Gloves for women,Sanctuarie Designs Gentlemen Prefer Marilyn Plus Size Halloween Costume,4436,https://www.amazon.com/dp/B09GLGT4B9,1
Makeup remover wipes,Complex Culture Press & Set Bronzer Brush,775,https://www.amazon.com/dp/B083Q4SQ4P,1
Kids t-shirts,"HD TV Antenna, 60+Long Miles Range Amplified Indoor Digital TV Antenna with Detachable Amplifier Signal Booster for Clear HD 1080P Free TV Channels, USB Power 16.5ft Long Long Coaxial Cable, Leaf Ante",1267,https://www.amazon.com/dp/B07G4VFCKD,1
Casual blazer for men in slim fit style,Clearance! OOEOO Man T-Shirt Skull 3D Printing Tees Shirt Short Sleeve Blouse Tops,266319,https://www.amazon.com/dp/B07DW8ZJKQ,1
Gentle facial cleanser with natural ingredients,Mary Kay Velocity Cleanser & Moisturizer - Full Size,12282,https://www.amazon.com/dp/B001UC6E2K,2
High waisted jeans,Women's High Waisted Workout Yoga Gym Seamless Shorts Push up,158624,https://www.amazon.com/dp/B08CDZ9HBP,2
Frilly shorts,vermers Clearance Women's Casual Point Stretchy Wide Leg Palazzo Lounge Pants Women Leisure Loose Mid Waist Trousers,71346,https://www.amazon.com/dp/B07GBF7Q29,2
Kids’ winter coat waterproof,"Win8Fong Men's Fashion British White/Black Leather Faux Leather Biker Jacket (XL, Black)",191508,https://www.amazon.com/dp/B00QTHGYI0,2
Wool scarf,Womens Silk Head Scarf Casual Floral Print Square Turban Lightweight Satin Scarfs Skinny Headscarfs,215205,https://www.amazon.com/dp/B0BJ71BQGT,2
Knee high boots women,"vermers Women High Waist Out Pocket Yoga Pants, Gym Workout Running Stretch Yoga Leggings (L, z-Black)",312116,https://www.amazon.com/dp/B07FYM2Y3K,1
Deodorant for sensitive skin,"Suave Deodorant Invisible Solid, Coconut Kiss 2.6 oz (7 Pack)",3810,https://www.amazon.com/dp/B072PY19RB,2
Face sheet mask,"Farm Stay Black Pearl Gold Hydrogel Eye Patch 90g,Elastic,Moist,",332,https://www.amazon.com/dp/B01G09YUSC,3
Lightweight travel backpack,N/O Camping Backpack for Men 55L Detachable Hiking Daypacks Travel Rucksack 3 day Pack,30507,https://www.amazon.com/dp/B088GVPNHQ,4
Eyebrow gel,"CJMY Semi permanent Eyebrow Gel, Waterproof, 24 Hours Long Lasting, Natural, Smudge-Proof, Sweat Resistant, Tinted Liquid Brow Makeup (DARK BROWN)",11384,https://www.amazon.com/dp/B08ZJ2JRQN,4
Gloves for women,"Krisler 3 pack Scrubber for Shower,2020 Updated Silicone Bath Body Brush,Easy to Clean Washer Exfoliating More Hygienic (Purple)",2166,https://www.amazon.com/dp/B089SQMGMB,1
Pastel color eyeshadow palette,"Timipoo Professional Makeup Eyeshadow Palette - Long Lasting Petal Metallic Pearlescent Eyeshadow Palette, Eye Makeup",9675,https://www.amazon.com/dp/B09VLHSYSS,4
Matte foundation,Mehron Makeup Celebre Loose Mineral Finish Powder (.42 ounce) (Sienna),6852,https://www.amazon.com/dp/B09B2VC8HT,1
Lightweight jacket for men,3 Pack Hair Towel Wrap Turban Microfiber Drying Bath Shower Head Towel with Buttons - Quick Magic Dryer Dry Hair Hat Wrapped Bath Cap,532,https://www.amazon.com/dp/B07KV31WDS,1
High-waisted leggings with pockets,OGEENIER Women's Fleece Lined Leggings Thermal Winter Leggings with Pockets High Waist Tummy Control Warm Yoga Pants,479944,https://www.amazon.com/dp/B08JQ2CG1P,3
Knee high boots women,"Women Shoes,Boomboom Soft Lady Flats Sandal Leather Ankle Casual Slipper Single Shoes",147990,https://www.amazon.com/dp/B07TGV3YN3,1
Maxi dress,"MOOKO Halloween Tops for Women Plus Size Long Sleeve Retro Witch Costume T Shirt Vintage Medieval Cosplay Dress Blouses (Purple, 3X-Large)",249832,https://www.amazon.com/dp/B09GVCDM7K,2
Makeup blender sponge,"Microfiber Velvet Makeup Sponge Pink 2pc, Ultra Soft Foundation Blender, Dual Layer Technology- Flawless Blend for Makeup Application, Latex-free, Cruelty Free",1812,https://www.amazon.com/dp/B07KRS235P,5
Platform heels,Qupid Lace Up Buckle Wedge Heels Black,269428,https://www.amazon.com/dp/B08HVY8VX9,3
Cardigan sweaters for women,Ulanda Winter Coats for Women Plus Size Faux Fur Sherpa Fleece Hoodie Coat Thermal Jacket Outwear,429040,https://www.amazon.com/dp/B07LFR1GZQ,3
Frilly shorts,"MIVAMIYA Bermuda Shorts Women Cotton Linen Elastic Waist Shorts Lounge Short Pants Plus Size Hot Pants with Pockets Mint Green, XX-Large",470662,https://www.amazon.com/dp/B097C7KTB6,3
Gloves for women,1920s Flapper Accessories Set for Women，Great Gatsby Inspired Leaf Medallion Pearl Headband Set,895,https://www.amazon.com/dp/B07SBYDTSQ,1
Deodorant for sensitive skin,"Right Guard Xtreme Heat Shield Antiperspirant & Deodorant, Mirage 2.6 oz ( Pack of 6)",1441,https://www.amazon.com/dp/B01IAEZIQI,3
Anti-aging night cream for sensitive skin,Estee Lauder Revitalizing Supreme Cream & Advanced Night Repair Serum Duo Birthday Gift Set,4668,https://www.amazon.com/dp/B07RBZDG1H,2
Eyebrow gel,Zerone 1 Pair Eyebrow Stamp Sponge Brow Shape Makeup Tool Kit 3 Types (Arched Eyebrows),22169,https://www.amazon.com/dp/B07B68J6ZM,3
Sunscreen spf 50,"Mountain Falls UVA/UVB Broad Spectrum SPF 30 Sport Sunscreen Lotion, Non-greasy, Compare to Coppertone, 8 Fluid Ounce",5847,https://www.amazon.com/dp/B071K5T4JN,3
Womens skinny jeans,5 Pack Headbands Headwrap Hair Band Hair Care Elastics Hair Accessories For Women Girl (F25),4460,https://www.amazon.com/dp/B07B7H9WBJ,1
Leg warmers,Rainbow Fur Leg Warmers Costume Accessory,417050,https://www.amazon.com/dp/B00CQFHYBU,4
Makeup remover wipes,Counterfeit Blonde Clown White Makeup (Small 3.4 Ounces),499,https://www.amazon.com/dp/B07X4VLHBD,1
Bronzer powder,"Lune+Aster Sunset Bronzer & Blush Palette - Bronzer and blush duo creates a natural, glistening glow",3488,https://www.amazon.com/dp/B072YSZ23V,4
Ripped jeans men,GREAT BIKERS GEAR - Men Engineered Protective Jeans Aramid Lining Motorcycle Biker Trousers Reinforced Protection Lining Knee,415136,https://www.amazon.com/dp/B09DTDYKPM,4
Matte foundation,"Farmasi Vfx Pro Camera Ready Foundation, 30 ml./1 fl.oz. (04)",21138,https://www.amazon.com/dp/B07HKS89LX,3
Long-lasting waterproof mascara,UCANBE 3pcs Mascara Set Black Volume Length 4D Silk Fiber Natural Eye Lash Combination Mascaras Gift Set Makeup Extension Curling Waterproof Eyelashes,19954,https://www.amazon.com/dp/B08GX3TRX8,4
High waisted jeans,ELLA JEANS Plus Size Shorts,487487,https://www.amazon.com/dp/B00VB19VG6,2
Lightweight jacket for men,18 COLOURPOP No Filter Matte Concealer 4 g / 0.14 oz (Light 18 (golden warm concealer for light skin tones)),262,https://www.amazon.com/dp/B07V8LQCZL,1
Hydrating face serum,True Derma Daily Revitalizing Serum 1 fl oz/30mL,1833,https://www.amazon.com/dp/B014GQVL0Q,3
Eyebrow gel,BodyJ4You 16 Gauge Metallic Stainless Steel Curved Eyebrow Ring - 6 Pieces,411635,https://www.amazon.com/dp/B00IOW6B9A,2
Gentle facial cleanser with natural ingredients,DOLL FACE Facial Cleanser | Invigorate Triple-Action Face Wash | Exfoliating & Brightening Glycolic Acid & Citrus Enzymes | All Skin Types | 8 fl. oz,12518,https://www.amazon.com/dp/B00GUN0RSQ,3
High waisted jeans,POTILI Women's Boyfriend Jeans Stretchy Ripped High Waisted Casual Loose Fit Distressed Denim Pants for Women,151727,https://www.amazon.com/dp/B0989T52DZ,4
Maxi dress,"Christmas Womens Dress, IEason Women Long Sleeve Christmas Cats Musical Notes Print Vintage Flare Dress Red",482512,https://www.amazon.com/dp/B07K8LKZKN,3
Eyelash curler,TOUCHBeauty Heated Eyelash Curler with Heating Lashes Curl Comb - Painless Quick Natural Curling Battery Powered TB-2052,4354,https://www.amazon.com/dp/B07G919R8J,4
Makeup blender sponge,"ScionBeauty Premium 5-Piece Make Up Sponge Set - 3x Clear Silicone Make Up Sponge + 2x Beauty Sponge Blender - Makeup Applicator for Powder, Cream or Liquid Foundation",7057,https://www.amazon.com/dp/B01MR5HRLY,4
V-neck t-shirt,"Merry And Bright Christmas T Shirt Women Short Sleeve V-Neck Casual Tops Tee (Large, Red)",37589,https://www.amazon.com/dp/B07JFCR2B2,5
Long-lasting waterproof mascara,"3D Silk Fiber Lash Mascara, Long Lasting, Black Mascara & Smudge-Proof, All Day Exquisitely, Full, Long, Thick, Smudge-Proof Eyelashes",13883,https://www.amazon.com/dp/B07V5R9N2G,3
Casual blazer for men in slim fit style,Men's Zip Knitted Cardigan Fleece Knitted Sweater Cardigan Coat Big and Tall,57161,https://www.amazon.com/dp/B07JB6P251,1
Ripped jeans men,Bonnie Jean Boy's Tan Mock Top Turkey Pant Set (3T),282913,https://www.amazon.com/dp/B0744QFLW4,1
Liquid eyeliner,"SnozzlePro Universal Hair Dryer Nozzle Adapter - Fits Xtava Black Orchid Diffuser, Replacement Concentrators and Blow Dryers with a Diameter 1.5 Inch to 2.25 Inch - Prevents Attachment Pop-Offs",203,https://www.amazon.com/dp/B07X8Z9W22,1
Hydrating lip oil,"Josie Maran Whipped Argan Oil Intensive Hand Cream (Travel (1oz/30ml), Be True/Unscented)",21586,https://www.amazon.com/dp/B00J501ST8,1
Casual blazer for men in slim fit style,"TOOGOO(R) Men Slim Narrow Tie Men Fashion Casual Skinny Slim Narrow Tie Formal Wedding Party Necktie, 8 (Purple+Black Plaid Stripes)",492625,https://www.amazon.com/dp/B01LZ868TT,1
Wool scarf,Alexander Mcqueen Women's Oversize Skull Jacquard Wool Scarf Black Light Pink,155878,https://www.amazon.com/dp/B08P96M7F2,5
Womens crop top,O BOTICARIO Coffee Woman Eau de Toilette Long Lasting Perfumes for Women | Warm Amber Floral Fragrance For Women (3.4 fl oz),4228,https://www.amazon.com/dp/B01JMDTRUY,1
Crop top,AODONG Shirts for Women Plus Size Women's Sweatshirts Hoodies Tie-Dye Printed Tops Long Sleeve Gradient Pullover Hooded,384651,https://www.amazon.com/dp/B08TWMBWPR,3
Body spray,"Hot Cream Massage Gel, Fat Burning Cream, Slimming Cream with Multi- ball, Cellulite Tightening Cream, Workout Sweat Cream, Exciese Enhancer(120g)",294,https://www.amazon.com/dp/B07V4VFZ5B,1
Gentle facial cleanser with natural ingredients,Shea Moisture Raw Shea Chamomile & Argan Oil Baby Lotion 13 oz (Pack of 6),9971,https://www.amazon.com/dp/B01CTBOLSE,1
Cruelty-free makeup set,Catrice | Prime & Fine Mattifying Powder Waterproof | Vegan & Cruelty Free,3749,https://www.amazon.com/dp/B01BI52W06,2
Long-lasting waterproof mascara,"WEIDA SIGN 4D Silk Fiber Lash Mascara Black With Eyelash brush,Waterproof, Longer & Thicker Lashes, Clump-Free, Long-Lasting, Natural Smudge-Proof, Adds Length, Depth and Glamour Effortlessly",16900,https://www.amazon.com/dp/B08XXZGGQV,5
Hiking boots for women,"2Pcs Cartoon Cotton Reusable Dustproof with Carbon Filter Sheet for Children Kids【3 Layers】 (2pcs, Yellow)",6367,https://www.amazon.com/dp/B08CMN33LN,1
Cardigan sweater with pockets,"Greatrees Womens Kaftan Bohemian Floral Print Long Dresses Swimsuit Cover Up (Black-7-25-1, 6X-Large)",37789,https://www.amazon.com/dp/B06WD81ZLW,1
Leg warmers,Wrapables unisex-baby Ruffle Leg Warmers for Toddler,174867,https://www.amazon.com/dp/B0CB52QRRK,4
White waterline eyeliner,j-lash Magnetic Eyeliner and Eyelashes Kit MK14 2 Pairs of Eyelashes and Magnetic Liner,23379,https://www.amazon.com/dp/B098GXPZ6M,2
Maxi dress,Maxi Dress,463359,https://www.amazon.com/dp/B01G2LTQW8,5
Anti-aging night cream for sensitive skin,"Medipharma Cosmetics Rich Night Care Cream - Contains Duo-Hyaluronic Complex - Non-Greasy & Quick Absorbent - Anti-Wrinkle Cream for Sensitive, Dry and Very Dry Skin - 50 ml",10802,https://www.amazon.com/dp/B083TFQ8MW,2
Hair repair oil,Just Nutritive Damaged & Extreme Dry Hair Treatment | Oil Treatment for Damaged Hair | Natural Treatment for Scalp and Hair | Scalp Treatment for Men and Women 4 Fl Oz,15961,https://www.amazon.com/dp/B007USIFUW,3
Makeup blender sponge,"BRONO Makeup Like a Pro With Beauty Blender Sponge 2Pack. Get The Best Makeup Foundation For Natural Look. Latex Free, Egg shape & Pink. 2 Sponges Case –1 Liquid + 1 Powder.",8287,https://www.amazon.com/dp/B07LGDDH3W,4
Eyelash curler,"sourcing map 12 Pcs Eyelash Curlers Refill, Black Universal Replacement Pads for Eyelash Curler, Soft Replaceable Rubber Common-Sized Eye Lash Curler Refills Makeup Tool for Women",17274,https://www.amazon.com/dp/B00EZCQ0AS,4
White waterline eyeliner,"Music Flower Eyeliner Stamp - Liquid Eyeliner, Waterproof Winged Eyeliner Stamp Black Eye Liner, Long Lasting Smudge Proof Quick Dry Cat Eye Makeup Pen Wingliner, 10mm",21020,https://www.amazon.com/dp/B07JQGD781,2
Cruelty-free makeup set,"Portable Travel Bottles Set, INSFIT Leak Proof Travel Size Bottles Set, TSA Approved BPA Free Refillable Plastic Clear Containers for Toiletries or Makeup Liquid 6 Pack",17136,https://www.amazon.com/dp/B07YX9CB4S,2
Hiking boots for women,6 Pack Cotton Cartoon Mouth Mask Cloth Face Covering Unisex Reusable Face Bandana Dust proof (Teeth),6397,https://www.amazon.com/dp/B0872T48TW,1
Pink purse crossbody,Aisa Girls Mini Dome Satchel Purse Cute Coin Purse Chain Crossbody Tote Handbag,56688,https://www.amazon.com/dp/B07Y32HGT3,4
Makeup remover wipes,"Aisillac 20Pcs Reusable Cotton Rounds, 3.15inch Makeup Remover Pads Organic Bamboo Cotton Pads 3 Layers Zero Waste Washable Facial Cleansing Cosmetic Removal Wipe Cloth for Face Eye with Laundry Pouch",462,https://www.amazon.com/dp/B088BBVS9D,5
Eyebrow gel,Cezanne / Eyebrow Mascara Natural Brown,23427,https://www.amazon.com/dp/B007HUTVF6,4
Gray baggy jeans,Clairol Shimmer Lights Shampoo Blonde Silver 16 Ounce With 2 Ounce Conditioner (473ml),6790,https://www.amazon.com/dp/B07F2N3QTN,1
Liquid eyeliner,"2 Pack Air Cushion BB Cream with Mushroom Head Makeup Brush, Foundation Makeup Moisturizing BB Cream Concealer, Long Lasting Matte Concealer Brightening Fitting Base for All Skin Types (Multicolor)",1298,https://www.amazon.com/dp/B094N78PD6,2
Shampoo and conditioner set for curly hair,"Fairy Tales Curly Q Kids Styling Spray Gel for Curly Hair - Daily Kids Spray Gel for all Types of Curls Including Multi Cultural Hair - Paraben Free, Sulfate Free, Gluten and Nut Free - 8 oz",11732,https://www.amazon.com/dp/B01LYEOHLD,1
Womens crop top,Bindhani Forhead Matha Patti Tikka Nose Ring Indian Bollywood Jewelry For Women,5173,https://www.amazon.com/dp/B07DHL62JR,1
Matte pink lipstick,Nyx Cosmetics Lingerie Liquid Lipstick ~ PUSH-UP (BROWN SPICE PINK) ~,14034,https://www.amazon.com/dp/B01BKDLYIM,4
Face lotion with sunscreen,"ETUDE Big Cover Skin Fit Concealer PRO (# Neutral Peach) (21AD) | Long-Lasting Closely Adhesive Cover Like Real Skin | Smooth and Perfect Makeup | Hides Dark Circles, Redness",101,https://www.amazon.com/dp/B08CVGMFRB,1
Maxi dress,aladuo Women's Casual Maxi Dress Deep V Neck Wrap Long Sleeve Swing Chiffon Dress with Pockets,263367,https://www.amazon.com/dp/B08KXZ5M5M,5
Leg warmers,Party King Women's Baked Chef Costume,315995,https://www.amazon.com/dp/B09S6V135Z,1
Organic lip balm,Marius Fabre Organic Lip Balm 7ml 0.25 oz - 2 Pack,12677,https://www.amazon.com/dp/B07XYHZ948,5
High waisted jeans,Judy Blue Control Top High Waist Skinny Jeans! The Slimming Jeans You’ve Been Wanting! (Style: 88212) (9) Blue,211784,https://www.amazon.com/dp/B09CT87QD9,4
White waterline eyeliner,12 Colors EyeLiner Pencil Cosmetic Make Up Waterproof Long Lasting Women Eyeliner Pearlescent & Matte Color Eyebrow Pencil Eyeshadow Pen,5246,https://www.amazon.com/dp/B08DFYQBW5,4
Deodorant for sensitive skin,"Speed Stick by Mennen Deodorant, Regular 3 oz (Pack of 9)",4703,https://www.amazon.com/dp/B01IAF0HXG,2
Cardigan sweaters for women,Woolrich Women's Roundtrip II Fairisle Crew Neck Tunic Sweater,160441,https://www.amazon.com/dp/B0198WCVUM,3
Makeup blender sponge,5 Pcs Makeup sponges Set Blender Beauty Cosmetics Tool Flawless Facial Powder Puff Foundation Sponges Professional Make Up Applicator Latex-Free Suit for All Skin Type (002),15319,https://www.amazon.com/dp/B081GKGWSS,4
White waterline eyeliner,Glossier Pro Tip Brush Point Liquid Eyeliner - Black- .47 ml / 0.01 fl oz,4225,https://www.amazon.com/dp/B083X5Q44Z,2
Eyebrow gel,Renew Eyebrow Revitalizer Eyebrow Growth Gel - All Natural Formula Promotes Natural Hair Growth for Luxuriant Eyebrows - Gently Cleanses and Removes Dead Skin Cells for Healthy Vibrant Hair Follicles,3646,https://www.amazon.com/dp/B001JE325G,5
Pink purse crossbody,ZOONAI Mini Canvas Crossbody Casual Shoulder Bag Phone Pouch for iPhone 6S/6 Plus,392827,https://www.amazon.com/dp/B01KSSQY80,3
Shampoo and conditioner set for curly hair,"Garnier Fructis Triple Nutrition Conditioner, Dry to Very Dry Hair, 21 fl. oz.",6580,https://www.amazon.com/dp/B01MYTG6SR,1
Makeup blender sponge,New Balance Shine Sponge - Neutral,75707,https://www.amazon.com/dp/B01HQKC810,1
Pink purse crossbody,Nick Jr. Dora-the- Explorer Coin Purse - Pink,46880,https://www.amazon.com/dp/B006F3DR6A,2
Plumping lip gloss,Too Faced Melted Matte Liquified Long Wear Lipstick (Granny Panties),5705,https://www.amazon.com/dp/B072BBHTX2,3
Shampoo and conditioner set for curly hair,Tresemme Conditioner Expert Step-1 Volume (488ml) (2 Pack),8667,https://www.amazon.com/dp/B019QYMEB8,1
Eyebrow gel,i Envy by Kiss Eyebrow Extension Fiber #KBFE01,19242,https://www.amazon.com/dp/B07PPBQ3BK,4
Kids’ winter coat waterproof,"Women's Faux Fur Vest Waistcoat,Memela Ladies Fashion Short Vest Coat Solid Color Sleeveless Jacket Front Open Warm Outwear",85652,https://www.amazon.com/dp/B08VNNZKLH,3
Kids t-shirts,FIOBEE Girls Headband Holder Organizer Unicorn Headband Storage Hair Accessories Organizer Hairband Display Stand Home Room Decors for Kids,233,https://www.amazon.com/dp/B0B3MGGVHY,2
Womens skinny jeans,Korean Face Mask Sheet Collagen 12 Mask Pack for Hydrating and Reduces Wrinkles,17484,https://www.amazon.com/dp/B07Y1WFN7C,1
Eyelash curler,Teensery Black 4ml Empty Plastic DIY Mascara Tube Eyelash Cream Wand Container Bottle Vials With Brush (10 pcs),12551,https://www.amazon.com/dp/B0194FTBWE,1
Kids t-shirts,"Philips Sonicare HX6042/60 Sonicare for Kids Brush Heads, Ages 7-10, 2-Pack",2069,https://www.amazon.com/dp/B002CVTVVO,2
Organic lip balm,"Oralabs Revo Lip Balm , Watermelon flavor with Vitamin E and Aloe, Push Ups Design",6853,https://www.amazon.com/dp/B01GKJJY06,3
Makeup brush set,"Makeup Revolution Eyeshadow Palette, Reloaded Red Alert",519,https://www.amazon.com/dp/B07QF3J61F,1
High waisted jeans,LISTHA Womens Lace Hollow Out Floral Appliques Skinny Denim Jeans Pencil Pants,146598,https://www.amazon.com/dp/B09775HHJP,3
Eyelash curler,"Eyelash Curler for Women, Girls, USB Electric lash Curler",4600,https://www.amazon.com/dp/B0928CDDN6,4
Hydrating face serum,Lumirance Vitamin C & Collagen Face Firming Serum and SCULPT 3X Biotin Lash Enhance Serum Set,22757,https://www.amazon.com/dp/B07SGN8FDJ,4
Face lotion with sunscreen,Buffing Granules Daily Exfoliating Cleanser - Scrub Away Dead Skin Cells & Stimulates Collagen Production by Newport Cosmeceuticals,68,https://www.amazon.com/dp/B07HPC9TLX,2
Hair repair oil,"John Frieda Detox and Repair Shampoo and Conditioner Set with Nourishing Avocado Oil and Green Tea, 8.45 Fl Oz (Pack of 2)",11626,https://www.amazon.com/dp/B08XJWLLKQ,3
Plumping lip gloss,ETOSELL 12Pcs Lipstick Set Smooth Lip Glosses Set Mini Lip Stain Waterproof Long Lasting Matte Portable Lipstick Set Gift for Girls and Women,16276,https://www.amazon.com/dp/B09J17DRVQ,4
Gentle facial cleanser with natural ingredients,UltraKlenz Wound and Skin Cleanser 8 oz. Spray Bottle,9002,https://www.amazon.com/dp/B00HGPT6KM,2
Womens skinny jeans,"Camila Paris CP2906 French Hair Clips for Women, Girls Hair Claw Clips Jaw Fashion Durable and Styling Hair Accessories for Women, Strong Hold No Slip Grip, Made in France. 2 inch Amber",1481,https://www.amazon.com/dp/B07XDCCFF9,1
Leather jacket men,Sun Mountain Mens Rainflex 1/2 Zip Pullover Black/Black M,128094,https://www.amazon.com/dp/B01F6U15D4,2
Matte foundation,Pro Fix Oil Control Makeup Fixing Spray,3424,https://www.amazon.com/dp/B071ZDGJJW,1
Womens sweaters warm,Headbands with Buttons for Mask Nurses Boho Headbands for Women Knotted Turban Head Wraps Bandana Elastic Hair Band 4 Pack Flower,8347,https://www.amazon.com/dp/B08Q7TBVMS,1
Cruelty-free makeup set,Absolute New York Spritz 2 Fix (Dewy),15705,https://www.amazon.com/dp/B01BPNSRV4,2
Eyebrow gel,Cezanne / Eyebrow Mascara Light Brown,16168,https://www.amazon.com/dp/B007HUSKPI,4
Cruelty-free makeup set,Too Faced Enchanted Wonderland Makeup Set,11683,https://www.amazon.com/dp/B08LKGZQTV,3
Bronzer powder,"Rimmel London Natural Bronzer, Sun Dance [027] 0.49 oz (Pack of 3)",4716,https://www.amazon.com/dp/B01IAEE99U,4
Eyebrow gel,FUJIKO Kakitashi Mayu Tint Mocha Brown,20519,https://www.amazon.com/dp/B07PP78DTJ,2
High waisted jeans,"Winter Leggings for Women Warm, Fleece Lined Leggings Women Butterfly Print Thick High Waisted Winter Warm Leggings",109136,https://www.amazon.com/dp/B09MKG7TT8,2
Makeup blender sponge,Pro Artist Brush Belt,22463,https://www.amazon.com/dp/B07Z442XK5,2
Kids t-shirts,GIFT!!Tastto 6 Sheets Body Paints Temporary Tattoos Black Lace Stickers for Girls and Women with GIFT,1422,https://www.amazon.com/dp/B016RMA77U,1
Blush brush,Polytree Professional 11 Pieces Makeup Brush Set Premium Synthetic Kabuki Foundation Blending Blush Eyeliner Face Liquid Powder Cream Cosmetics Kit,10743,https://www.amazon.com/dp/B0105UD7A4,4
Kids t-shirts,1 Pcs Resizable Adjustable Soft Baby Babies Kids Children Shampoo Bath Bathing Shower Cap Hat Shield for Wash Washing Hair + a Keychain,607,https://www.amazon.com/dp/B00LKL4FP4,2
Setting spray,"FOONEE Women Girls Retro Peacock Tassels Alloy Hair Pin Hair Stick,Colorful",1203,https://www.amazon.com/dp/B00JZK6OMY,1
Organic lip balm,"Walgreens Chap-Aid Lip Balm SPF 4, Original, .15 oz",22003,https://www.amazon.com/dp/B009GGVS5A,3
Blush brush,"Portable Mini Natural Goat Hair Makeup Brushs Travel Set With Case Purse,6PCS Cosmetic Brushes Kit-Includes-Powder-Blush-Blending-Eyeshadow And Detail Eye Brush(Travel Size)",19785,https://www.amazon.com/dp/B08GH6FRZN,2
